id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type
PS_56939,Mochila Grande Aislada Para Repartidores,Mochila Grande Aislada Para Repartidores,in stock,new,4000.00 DOP,3400.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/86afdec3-93dc-4ec9-af8d-8debde23c798.jpg,JeiperdStore,Accesorios
PS_45331,"Consola De Juegos Portátil M25 Con Hasta 30,000 juegos","Consola De Juegos Portátil M25 Con Hasta 30,000 juegos",in stock,new,9000.00 DOP,7500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/M25_Handheld_Game_Console_up_to_30000__Games_1_800x-1.jpg,JeiperdStore,Accesorios
PS_58643,Audifonos Gamer Baseus GH02 Inalambricos RGB,Audifonos Gamer Baseus GH02 Inalambricos RGB,in stock,new,10500.00 DOP,9000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/baseus-aequr-gh02-rgb-gaming-wireless-bluetooth-5-3-headset-with-mic-bsavvi-7.jpg,JeiperdStore,Accesorios
PS_19317,Adaptador De Audio Y Micrófono De Lightning A USB-C,Adaptador De Audio Y Micrófono De Lightning A USB-C,in stock,new,1500.00 DOP,1050.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/imgi_21_OTGdeaudioLightningaC.png,JeiperdStore,Accesorios
PS_23961,"Unidad Externa de CD/DVD Portátil, 7 en 1 USB 3.0","Unidad Externa de CD/DVD Portátil, 7 en 1 USB 3.0",in stock,new,4500.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/AR4TS23092807QFVJCE.jpg,JeiperdStore,Accesorios de Computadoras
PS_75987,Amazon Alexa Echo Show 8 3ra Gen,Amazon Alexa Echo Show 8 3ra Gen,in stock,new,15500.00 DOP,13500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/71JSM9i1bQL._AC_SL1500_-1.jpg,JeiperdStore,Accesorios
PS_11363,Timbre Ring WIFI Pro,Timbre Ring WIFI Pro,in stock,new,4500.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/Z_8AC1PZ-0EN0.jpg,JeiperdStore,Accesorios
PS_78892,Convertidor Smart TV ROKU Stick 4K,"Descubre el Roku Streaming Stick 4K: diseño compacto, Wi-Fi de largo alcance, control por voz, calidad 4K con Dolby Vision y acceso a más de 350 canales gratis. ¡Transforma tu TV hoy!",in stock,new,6800.00 DOP,5000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/09569797-9a6d-4930-ab5d-102d075619f5-2.png,JeiperdStore,Accesorios
PS_78744,Mochila De Gran Capacidad Impermeable Con Puertos De Carga USB (17»),Mochila De Gran Capacidad Impermeable Con Puertos De Carga USB (17»),in stock,new,5800.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-14-at-1.45.57-PM-1.jpeg,JeiperdStore,Accesorios
PS_13286,Cargador Inalámbrico Súper Rápido Samsung (15 W) (Con Cable),"🔋 Cargador Inalámbrico Súper Rápido: carga rápida, segura y compatible con iPhone, Galaxy, Pixel y más. Diseño compacto con ventilación y LED.",in stock,new,4800.00 DOP,3300.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/51w1ScBsg1L._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_45273,Micrófono de Conferencia Jabra 410 UC (PC) Alámbrico USB,Micrófono de Conferencia Jabra 410 UC (PC) Alámbrico USB,in stock,new,8500.00 DOP,7500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/81VUqYJgqWL._SL1440_.jpg,JeiperdStore,Accesorios
PS_58781,Tableta ZTE Grand X View 4 8&#8243; 4G LTE Android HD (Coge SIM),Tableta ZTE Grand X View 4 8&#8243; 4G LTE Android HD (Coge SIM),in stock,new,9500.00 DOP,6500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2017/05/412E9W8KAnL._AC_.jpg,JeiperdStore,Accesorios
PS_95278,Adaptador OTG Lightning a Tipo-C,Adaptador OTG Lightning a Tipo-C,in stock,new,1400.00 DOP,750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/61rPaqEAAdL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_41256,Laptop Portátil ASUS (FHD) (Ultra Fina) (15.6&#8243;),Laptop Portátil ASUS (FHD) (Ultra Fina) (15.6&#8243;),in stock,new,26500.00 DOP,20500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/61KZBt8QeGL._AC_SL1200_-1.jpg,JeiperdStore,Accesorios de Computadoras
PS_49762,Audifono Inalambrico Bluetooth Con Estuche De Carga,Audifono Inalambrico Bluetooth Con Estuche De Carga,in stock,new,3200.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/61T06F6nOXL._CR3019141080_SR684386_.jpg,JeiperdStore,Accesorios
PS_99434,Cable Baseus Tipo-C Nylon 2M Carga Rapida 100W,Cable Baseus Tipo-C Nylon 2M Carga Rapida 100W,in stock,new,3000.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/Sin-titulo.png,JeiperdStore,Accesorios
PS_52538,Luz Inteligente Con Sensor De Luz Magnética (1 Unidad),Luz Inteligente Con Sensor De Luz Magnética (1 Unidad),in stock,new,1300.00 DOP,700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/616Qb2AP54L._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_55175,Audifonos Inalámbricos Bluetooth Picun B8,Audifonos Inalámbricos Bluetooth Picun B8,in stock,new,4400.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/714leNyXHIL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_51877,Audífono Bluetooth OneOdio Y80-B,Audífono Bluetooth OneOdio Y80-B,in stock,new,7000.00 DOP,6000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2023/01/719MSsl1PIL._AC_SL1500_-1.jpg,JeiperdStore,Accesorios
PS_25234,Bocina Bluetooth JBL Go 4,Bocina Bluetooth JBL Go 4,in stock,new,7000.00 DOP,6000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/71kzInVwzgL.jpg,JeiperdStore,Accesorios
PS_35549,"Cargador de Apple Watch, Cargador Rápido USB C 2 en 1","Cargador de Apple Watch, Cargador Rápido USB C 2 en 1",in stock,new,3800.00 DOP,2700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/61utJyBHHgL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_22955,Audifonos Para Walkie Talkie Baofeng &#8211; Retevis,Audifonos Para Walkie Talkie Baofeng &#8211; Retevis,in stock,new,2000.00 DOP,1450.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/08/s-l1200.jpg,JeiperdStore,Accesorios
PS_13611,Combo De Reloj Inteligente M39 Pro Max+ Audifonos Inalambricos,"Descubre el Reloj Inteligente M39: múltiples modos deportivos, monitoreo de salud 24/7, notificaciones inteligentes y herramientas prácticas. Compatible con iOS y Android, diseñado para un estilo moderno y funcional.",in stock,new,3400.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/60a6c2839ea00_dise-o-sin-t-tulo-28-jpg-1.jpg,JeiperdStore,Accesorios
PS_27952,Aspiradora Portatil Recargable ATJ-2366,Aspiradora Portatil Recargable ATJ-2366,in stock,new,2800.00 DOP,2050.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/350_txfzxn0bbhzdwtrzhpr3.jpg,JeiperdStore,Accesorios
PS_37627,Combo De Reloj Inteligente Watch Ultra Negro + Audifonos Inalambricos,Combo De Reloj Inteligente Watch Ultra Negro + Audifonos Inalambricos,in stock,new,6500.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/34788418-800-auto.jpg,JeiperdStore,Accesorios
PS_57599,Lector De Tarjetas De Memoria USB USB-C a SD Micro SD MS CF,Lector De Tarjetas De Memoria USB USB-C a SD Micro SD MS CF,in stock,new,2200.00 DOP,1500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/71rQaE0qLfL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_2934,Reloj Despertador De Cámara Oculta Ultra HD,Reloj Despertador De Cámara Oculta Ultra HD,in stock,new,8000.00 DOP,6500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/GZ50.jpg,JeiperdStore,Accesorios
PS_55249,Sistema De Video Portero Con Cable,Sistema De Video Portero Con Cable,in stock,new,11500.00 DOP,9000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/61WTU93jl6L._AC_SL1000_.jpg,JeiperdStore,Domótica
PS_76278,Cover Magsafe Para iPhone 16,Cover Magsafe Para iPhone 16,in stock,new,2200.00 DOP,1700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/Clin-Mag-Series-Clear-Case-for-iPhone-16-Plus-01-1024x1024-1.jpg,JeiperdStore,Accesorios
PS_35391,Termo 24 Onz con Soporte Magsafe,Termo 24 Onz con Soporte Magsafe,in stock,new,2800.00 DOP,1800.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/WhatsApp_Image_2024-09-10_at_10.06.58_AM-removebg-preview-1.png,JeiperdStore,Accesorios
PS_44411,Radio Retevis Walkie Talkie RB48 (2 Piezas),Radio Retevis Walkie Talkie RB48 (2 Piezas),in stock,new,9500.00 DOP,7500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/61LiSLDuvtL.jpg,JeiperdStore,Accesorios
PS_89836,Sostenedor Magnetico Para Fotos 3 en 1,Sostenedor Magnetico Para Fotos 3 en 1,in stock,new,2950.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/ChatGPT-Image-Oct-21-2025-03_02_26-PM.png,JeiperdStore,Accesorios
PS_47656,Abejón HTC CT-108,Abejón HTC CT-108,in stock,new,3400.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/Hc60a1151419c42279a6f667c69700930A_1024x.png,JeiperdStore,Accesorios
PS_42382,Aspiradora Robot Inteligente Con Vaciado Automático Kyvol (S31),Aspiradora Robot Inteligente Con Vaciado Automático Kyvol (S31),in stock,new,26400.00 DOP,23500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/s-zoom.jpg,JeiperdStore,Cocina
PS_81191,Reloj Inteligente Samsung Galaxy Watch (42 MM) Bluetooth,Reloj Inteligente Samsung Galaxy Watch (42 MM) Bluetooth,in stock,new,19500.00 DOP,16500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/07/SM-R810NZDATPA-3-526x526-1.jpg,JeiperdStore,Accesorios
PS_58246,Memoria Micro SD Sandisk Extreme PRO 512gb,Memoria Micro SD Sandisk Extreme PRO 512gb,in stock,new,12000.00 DOP,10000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/extreme-pro-uhs-i-microsd-512gb.png.thumb_.1280.1280.png,JeiperdStore,Accesorios
PS_82349,Enchufe AC Conector Para Cargador Macbook,Enchufe AC Conector Para Cargador Macbook,in stock,new,1800.00 DOP,1250.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/asfas-1.jpg,JeiperdStore,Accesorios
PS_87147,Bateria De Control De Porton 27A,"Baterías GP: energía confiable para controles remotos, equipos fotográficos y más. Compactas y ligeras, ofrecen rendimiento duradero y alta compatibilidad con dispositivos electrónicos avanzados.",in stock,new,400.00 DOP,300.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/pila-bateria-super-alcalina-gp-original-27a-12v-sellada-unidad.jpg,JeiperdStore,Accesorios de TV
PS_27822,Cámara Endoscópica Industrial,Cámara Endoscópica Industrial,in stock,new,10500.00 DOP,8000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/71mJxayvbL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_39795,Abanico Multifuncional Con Luz Graduable,Abanico Multifuncional Con Luz Graduable,in stock,new,2500.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/led-multi-function-fan-light-645949.jpg,JeiperdStore,Accesorios
PS_12378-1-1-2-1-1,Memoria USB Sandisk 512Gb,Memoria USB Sandisk 512Gb,in stock,new,9500.00 DOP,8000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/10/SANDISK-FLASH-32-ULTRA.png,JeiperdStore,Accesorios
PS_12378-1-1-2,Memoria USB Sandisk 256Gb,Memoria USB Sandisk 256Gb,in stock,new,6800.00 DOP,5500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/10/SANDISK-FLASH-32-ULTRA.png,JeiperdStore,Accesorios
PS_12378-1-1-2-1,Memoria USB Sandisk 128Gb,Memoria USB Sandisk 128Gb,in stock,new,3500.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/10/SANDISK-FLASH-32-ULTRA.png,JeiperdStore,Accesorios
PS_12378-1-1,Memoria USB Sandisk 64Gb,Memoria USB Sandisk 64Gb,in stock,new,2500.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/10/SANDISK-FLASH-32-ULTRA.png,JeiperdStore,Accesorios
PS_12378-1,Memoria USB Sandisk 32gb,Memoria USB Sandisk 32gb,in stock,new,2000.00 DOP,1700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/10/SANDISK-FLASH-32-ULTRA.png,JeiperdStore,Accesorios
PS_12378-1-1-1,Memoria USB Sandisk 16Gb,Memoria USB Sandisk 16Gb,in stock,new,2000.00 DOP,1350.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/10/SANDISK-FLASH-32-ULTRA.png,JeiperdStore,Accesorios
PS_12378,Memoria USB SanDisk Cruzer Blade 8gb (2.0),Memoria USB SanDisk Cruzer Blade 8gb (2.0),in stock,new,2500.00 DOP,1700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/imgi_1_61mcOyUlsTL._AC_SX425_.jpg,JeiperdStore,Accesorios
PS_95673,Base Ajustable Para Electrodomésticos Soporte Con Ruedas,Base Ajustable Para Electrodomésticos Soporte Con Ruedas,in stock,new,3500.00 DOP,2400.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/2a9dab6e9e98fe99e6dcbc3a2b416af9.jpg,JeiperdStore,Accesorios
PS_35361,Soporte Para Celulares y Tablets 360°,Soporte Para Celulares y Tablets 360°,in stock,new,2350.00 DOP,1550.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/519sTqpzYL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_29431,Percha Plegable 2 Unidades,Percha Plegable 2 Unidades,in stock,new,1000.00 DOP,650.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/1688881561ef6acbc6432dea0d28f4e5ab40a1af90_thumbnail_720x-1.jpg,JeiperdStore,Accesorios
PS_77218,Reloj Inteligente Serie 9 T9000 Pro Max,Reloj Inteligente Serie 9 T9000 Pro Max,in stock,new,3500.00 DOP,2700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/smartwatch-i7-pro-max-modelo.jpg.png,JeiperdStore,Accesorios
PS_11925,Cable Displayport a Displayport,Cable Displayport a Displayport,in stock,new,2000.00 DOP,1500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/eng_pl_DisplayPort-cable-DisplayPort-Ugreen-DP102-4K-1m-black-150670_1.png,JeiperdStore,Accesorios
PS_72456,Proyector Astronauta Luces De Galaxia Para Techo,"Proyector Astronauta con control remoto, cable de energía y stickers. Diseño creativo en PVC, ligera, resistente y perfecta para decorar cualquier espacio.",in stock,new,3000.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/imgi_10_160445_1.jpg,JeiperdStore,Accesorios
PS_66877,Álbumes De Fotos Polaroid De 208 Bolsillos De 2 x 3 Pulgadas,Álbumes De Fotos Polaroid De 208 Bolsillos De 2 x 3 Pulgadas,in stock,new,3200.00 DOP,1900.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/81QOp8DTzzL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_72755,Gancho LISEN Soporte Magnético 2 en 1 Accesorio Para Celulares,Gancho LISEN Soporte Magnético 2 en 1 Accesorio Para Celulares,in stock,new,3400.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/LISEN-soporte-magn-tico-para-salpicadero-de-coche-accesorio-para-iPhone-MagSafe.webp,JeiperdStore,Accesorios
PS_46121,Memoria Micro SD Sandisk Extreme 512gb,Memoria Micro SD Sandisk Extreme 512gb,in stock,new,9500.00 DOP,8000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/02/61QkS94bG0L._AC_SL1000_.jpg,JeiperdStore,Accesorios
PS_58751,Teclado Numérico Portátil Plegable Bluetooth,"Teclado Numérico Portátil Plegable Bluetooth compatible con iOS, Android, Windows y MacOS. Ultrafino, ligero y recargable.",in stock,new,3800.00 DOP,2700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/71lhHvwHAHL._AC_UF8941000_QL80_-1.jpg,JeiperdStore,Accesorios
PS_95771,Teclado Numérico Inalambrico Recargable,Teclado Numérico Inalambrico Recargable,in stock,new,3000.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/imgi_121_6132KM7xf6L._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_72384,Gancho Magnético LISEN Para Celulares con Soporte De Ventilación,"Soporte de teléfono para coche LISEN con compatibilidad MagSafe, brazo ajustable, gancho de acero y magnetismo potente. Protege tu teléfono y rejillas, ideal para navegación y llamadas.",in stock,new,2700.00 DOP,1750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/s-l640.jpg,JeiperdStore,Accesorios
PS_45798,Cargador Para Vehículo Ainope USB C+ USB A 45W Con Cable USB-C,"Cargador USB Tipo C AINOPE de 45W con carga rápida, doble puerto USB, 3A de amperaje y diseño compacto. Compatible con smartphones y tablets para carga eficiente en cualquier lugar.",in stock,new,2000.00 DOP,1500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/61aWNCbCpsL._AC_SL1200_-2.jpg,JeiperdStore,Accesorios
PS_82255,Repetidor Omada TP-LINK EAP225-Exterior,Repetidor Omada TP-LINK EAP225-Exterior,in stock,new,9000.00 DOP,7500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/Access-Point-Ac1200-Tp-link-Eap225-outdoor-Dual-Band-Poe_grande.webp,JeiperdStore,Accesorios
PS_36234,Pegamento Super Glue,Pegamento Super Glue,in stock,new,1000.00 DOP,450.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/58924859795d293aab9473949b793cf1-1.jpg,JeiperdStore,Accesorios
PS_37267,Cable de Alimentación USB Mini-8pin,"Cable Mini-8pin de 6 pies con alto rendimiento y seguridad. Compatible con voltaje CA 100-240V, transmisión rápida de hasta 480 Mbps y diseño portátil. Ideal para hogar y oficina, con certificación CE para un uso seguro y eficiente.",in stock,new,1250.00 DOP,750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/12/51uetwwwMeL._AC_SL1407_.jpg,JeiperdStore,Cargadores y cables
PS_15893,Disco Duro Externo WD My Passport 5TB USB 3.0 (Compatible USB 3.1),"Disco duro externo WD My Passport 5TB portátil con protección por contraseña, respaldo automático y defensa contra ransomware.",in stock,new,17500.00 DOP,15500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/51CDEElxPFL._AC_SL1000_.jpg,JeiperdStore,Accesorios
PS_24457,"INTERCOM Videoportero Estilo Telefono, Con Camara Para Mayor Seguridad En Puertas.","INTERCOM Videoportero Estilo Telefono, Con Camara Para Mayor Seguridad En Puertas.",in stock,new,11500.00 DOP,9500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/61ko634rMaL._AC_SL1227_-1.jpg,JeiperdStore,Accesorios
PS_75775,Etiquetas Impresora Térmica NIIMBOT B1/B21/B3S 2”x 2”,Etiquetas Impresora Térmica NIIMBOT B1/B21/B3S 2”x 2”,in stock,new,2700.00 DOP,1700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/51-Ja4gw8mL._AC_UF8941000_QL80_.jpg,JeiperdStore,Variedad
PS_47589,Impresora De Etiquetas Portátil Bluetooth NIIMBOT B1,Impresora De Etiquetas Portátil Bluetooth NIIMBOT B1,in stock,new,7000.00 DOP,5000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/B1-lakeblue_695x695_d097c194-dc63-4d95-9844-3404713b2979.jpg,JeiperdStore,Accesorios
PS_97932,Máquina Para Palomitas Sokany,Máquina Para Palomitas Sokany,in stock,new,3000.00 DOP,2400.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/445950-A.png,JeiperdStore,Cocina
PS_18951,Micrófono Inalámbrico Lavalier Sx12,Micrófono Inalámbrico Lavalier Sx12,in stock,new,6000.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/1d5b423d-0ac0-472a-9ec5-70536d65eb46.jpg,JeiperdStore,Accesorios
PS_68732,Cámara de Caza 24 MP 1080P MINI301 (Incluye Memoria 32GB),Cámara de Caza 24 MP 1080P MINI301 (Incluye Memoria 32GB),in stock,new,5500.00 DOP,4200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2018/12/s-l1600-_1_.png,JeiperdStore,Cámaras
PS_93797,Reloj Despertador Wifi Espia K99,Reloj Despertador Wifi Espia K99,in stock,new,7000.00 DOP,5500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/61Io2z4LFzL._AC_UL600_SR600600_-1.jpg,JeiperdStore,Cámaras
PS_72663,Lápiz Táctil 2 En 1 p/ Celulares o Tabletas,Lápiz Táctil 2 En 1 p/ Celulares o Tabletas,in stock,new,1650.00 DOP,1300.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/61oA6eu4BL._AC_UF8941000_QL80_.jpg,JeiperdStore,Accesorios
PS_88723,Kit De Reemplazos Para Robot Aspiradora,Kit De Reemplazos Para Robot Aspiradora,in stock,new,2500.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/H8a0a082abadf4254b395f914dd1e09f47.jpg_640x640Q90.jpg_.webp,JeiperdStore,Accesorios
PS_38655,Cable HDMI a VGA,Cable HDMI a VGA,in stock,new,2200.00 DOP,1700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/71vW0bl7euL._SL1500_.jpg,JeiperdStore,Accesorios
PS_17446,Tableta Samsung Galaxy A9 (64GB) (SM-X110) 8.7&#8243;,Tableta Samsung Galaxy A9 (64GB) (SM-X110) 8.7&#8243;,in stock,new,19000.00 DOP,17500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/Samsung-Galaxy-Tab-A9.png,JeiperdStore,Tabletas
PS_92557,Audifonos Para Walkie Talkie Retevis / Baofeng,Audifonos Para Walkie Talkie Retevis / Baofeng,in stock,new,2000.00 DOP,1450.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/1000017195.jpg,JeiperdStore,Accesorios
